Name,Mode,True Positive,False Positive,False Negative,True Negative,True Event,Check event,Validations Number,Duration,Process time
4_089_1.mp4,0,8,10,0,4,a person falling,a person falling,22,74.96666666666667,92.06359934806824
2_080_1.mp4,0,20,24,0,0,a person falling,a person falling,44,60.0,99.13013887405396
1_090_1.mp4,0,2,0,0,0,a person falling,a person falling,2,14.981633333333331,17.194684505462646
1_078_1.mp4,0,13,13,0,0,a person falling,a person falling,26,40.00663333333333,62.806257247924805
3_086_1.mp4,0,20,2,0,32,a person falling,a person falling,54,90.05663333333334,138.77766275405884
2_074_1.mp4,0,21,1,0,2,a person falling,a person falling,24,35.0,56.48565053939819
1_084_1.mp4,0,1,0,0,0,a person falling,a person falling,1,40.00663333333333,42.39047884941101
4_106_1.mp4,0,38,1,0,0,a person guiding other person,a person guiding other person,39,23.966666666666665,54.21365571022034
3_098_1.mp4,0,16,10,0,0,a person guiding other person,a person guiding other person,26,50.01663333333333,73.69469833374023
4_097_1.mp4,0,30,1,0,0,a person guiding other person,a person guiding other person,31,23.066666666666663,47.15076017379761
1_089_1.mp4,0,98,0,0,0,a person guiding other person,a person guiding other person,98,29.99663333333333,110.73697543144226
2_087_1.mp4,0,24,7,0,0,a person guiding other person,a person guiding other person,31,25.0,51.40935826301575
4_095_1.mp4,0,5,4,0,0,a person stealing other person,a person stealing other person,9,13.966666666666669,22.09568428993225
1_082_1.mp4,0,4,0,0,0,a person stealing other person,a person stealing other person,4,14.981633333333331,18.83348774909973
4_084_1.mp4,0,0,0,0,0,a person stealing other person,a person stealing other person,0,14.966666666666669,14.891396045684814
2_071_1.mp4,0,4,0,0,0,a person stealing other person,a person stealing other person,4,30.0,34.81337356567383
3_080_1.mp4,0,4,0,0,0,a person stealing other person,a person stealing other person,4,29.99663333333333,34.710986614227295
4_108_1.mp4,0,0,0,0,0,a person stealing other person,a person stealing other person,0,11.966666666666669,12.01285171508789
3_081_1.mp4,0,0,0,1,0,a person stealing other person,a person stealing other person,1,29.69633333333333,31.808327436447144
3_091_1.mp4,0,3,2,0,0,a person stealing other person,a person stealing other person,5,19.986633333333334,25.94592523574829
4_083_1.mp4,0,0,0,0,0,a person stealing other person,a person stealing other person,0,19.966666666666665,19.952417135238647
2_078_1.mp4,0,0,0,0,0,a person stealing other person,a person stealing other person,0,15.0,15.85031032562256
2_070_1.mp4,0,3,2,0,0,a person stealing other person,a person stealing other person,5,20.0,25.71380639076233
3_088_1.mp4,0,6,7,0,0,a person throwing trash in the floor,a person throwing trash in the floor,13,19.986633333333334,31.70832753181457
1_080_1.mp4,0,2,12,0,0,a person throwing trash in the floor,a person throwing trash in the floor,14,14.981633333333331,27.019025325775143
1_076_1.mp4,0,23,23,0,0,a person throwing trash in the floor,a person throwing trash in the floor,46,14.981633333333331,52.99752926826477
2_072_1.mp4,0,10,34,0,0,a person throwing trash in the floor,a person throwing trash in the floor,44,15.0,51.45889163017273
3_074_1.mp4,0,0,39,0,0,a person throwing trash in the floor,a person throwing trash in the floor,39,19.986633333333334,52.53024435043335
4_103_1.mp4,0,41,8,0,0,a person throwing trash in the floor,a person throwing trash in the floor,49,17.966666666666665,55.56420564651489
3_082_1.mp4,0,25,50,0,0,a person throwing trash in the floor,a person throwing trash in the floor,75,29.99663333333333,91.5551736354828
2_092_1.mp4,0,10,28,0,0,a person throwing trash in the floor,a person throwing trash in the floor,38,15.0,46.51498866081238
1_074_1.mp4,0,21,40,0,0,a person throwing trash in the floor,a person throwing trash in the floor,61,14.981633333333331,65.02935457229614
3_095_1.mp4,0,23,48,0,0,a person throwing trash in the floor,a person throwing trash in the floor,71,24.991633333333333,83.67501306533813
3_084_1.mp4,0,17,8,0,0,a person throwing trash in the floor,a person throwing trash in the floor,25,24.391033333333333,45.4925491809845
1_086_1.mp4,0,19,49,0,0,a person throwing trash in the floor,a person throwing trash in the floor,68,24.991633333333333,80.59744691848755
4_099_1.mp4,0,1,8,0,0,a person tripping,a person tripping,9,24.966666666666665,31.93771433830261
4_087_1.mp4,0,8,0,0,0,a person tripping,a person tripping,8,15.966666666666669,22.013402700424194
2_081_1.mp4,0,6,0,0,0,a person tripping,a person tripping,6,17.0,22.814292669296265
2_082_1.mp4,0,1,5,0,0,a person tripping,a person tripping,6,45.0,52.14698123931885
4_098_1.mp4,0,35,5,0,0,a person tripping,a person tripping,40,19.966666666666665,50.814268589019775
4_085_1.mp4,0,13,6,0,0,a person stealing other person's pocket,a person stealing other person's pocket,19,13.966666666666669,37.1016743183136
3_083_1.mp4,0,1,0,0,1,a person stealing other person's pocket,a person stealing other person's pocket,2,19.986633333333334,22.481690168380737
1_075_1.mp4,0,2,0,0,0,a person stealing other person's pocket,a person stealing other person's pocket,2,14.981633333333331,17.444738149642944
4_086_1.mp4,0,15,9,0,1,a person stealing other person's pocket,a person stealing other person's pocket,25,15.966666666666669,49.04753065109253
4_076_1.mp4,2,43,25,5,4,a person riding a bicycle,a person riding a bicycle,77,13.966666666666669,72.9063560962677
3_106_1.mp4,2,47,3,4,29,a person riding a bicycle,a person riding a bicycle,83,14.981633333333331,82.45432543754578
1_067_1.mp4,2,24,29,0,0,a person riding a bicycle,a person riding a bicycle,53,9.976633333333334,53.19414067268372
1_066_1.mp4,2,25,44,0,14,a person riding a bicycle,a person riding a bicycle,83,14.981633333333331,82.22422432899475
2_096_1.mp4,2,39,31,0,14,a person riding a bicycle,a person riding a bicycle,84,15.0,83.30380058288574
4_077_1.mp4,2,34,9,9,7,a person riding a bicycle,a person riding a bicycle,59,10.966666666666669,56.051825284957886
3_105_1.mp4,2,53,59,0,2,a person riding a bicycle,a person riding a bicycle,114,20.053366666666665,112.69346475601196
2_067_1.mp4,2,29,115,0,0,a certain number of persons fighting,a certain number of persons fighting,144,25.0,148.91979479789734
4_082_1.mp4,2,154,25,0,0,a certain number of persons fighting,a certain number of persons fighting,179,30.966666666666665,176.58309888839722
3_079_1.mp4,2,108,148,0,7,a certain number of persons fighting,a certain number of persons fighting,263,45.011633333333336,299.32863998413086
2_065_1.mp4,2,131,133,0,0,a certain number of persons fighting,a certain number of persons fighting,264,45.0,269.66615557670593
1_081_1.mp4,2,28,43,0,0,a certain number of persons fighting,a certain number of persons fighting,71,12.979633333333334,73.06781363487244
3_089_1.mp4,2,114,28,2,29,a certain number of persons fighting,a certain number of persons fighting,173,29.99663333333333,178.60799622535706
1_088_1.mp4,2,163,100,0,0,a certain number of persons fighting,a certain number of persons fighting,263,45.011633333333336,271.95368123054504
2_068_1.mp4,2,111,93,0,0,a certain number of persons fighting,a certain number of persons fighting,204,35.0,208.3069953918457
1_071_1.mp4,2,65,48,0,0,a certain number of persons fighting,a certain number of persons fighting,113,19.986633333333334,133.33819460868835
4_079_1.mp4,2,123,80,0,0,a certain number of persons fighting,a certain number of persons fighting,203,34.96666666666667,197.28936338424683
3_076_1.mp4,2,175,117,0,0,a certain number of persons fighting,a certain number of persons fighting,292,49.78306666666667,333.0671534538269
2_081_1.mp4,2,85,11,0,0,a certain number of persons fighting,a certain number of persons fighting,96,17.0,97.96714401245116
1_072_1.mp4,2,123,20,0,0,a certain number of persons fighting,a certain number of persons fighting,143,24.991633333333333,152.44701170921326
2_077_1.mp4,2,28,38,0,0,a certain number of persons fighting,a certain number of persons fighting,66,12.0,68.54848098754883
4_096_1.mp4,2,80,51,0,0,a certain number of persons fighting,a certain number of persons fighting,131,22.966666666666665,126.43254375457764
2_076_1.mp4,2,64,80,0,0,a certain number of persons fighting,a certain number of persons fighting,144,25.0,146.02468585968018
4_103_1.mp4,2,69,32,0,0,a certain number of persons fighting,a certain number of persons fighting,101,17.966666666666665,97.25442957878111
1_083_1.mp4,2,42,41,0,0,a certain number of persons fighting,a certain number of persons fighting,83,14.981633333333331,84.40144562721252
4_105_1.mp4,2,103,100,0,0,a certain number of persons fighting,a certain number of persons fighting,203,34.96666666666667,193.69076228141785
2_086_1.mp4,2,180,114,0,0,a certain number of persons fighting,a certain number of persons fighting,294,50.0,301.86878776550293
3_078_1.mp4,2,51,242,0,0,a certain number of persons fighting,a certain number of persons fighting,293,50.01663333333333,319.2716898918152
4_081_1.mp4,2,53,60,0,0,a certain number of persons fighting,a certain number of persons fighting,113,19.966666666666665,106.12938594818117
3_095_1.mp4,2,69,74,0,0,a certain number of persons fighting,a certain number of persons fighting,143,24.991633333333333,147.71996879577637
1_069_1.mp4,2,175,58,0,0,a certain number of persons fighting,a certain number of persons fighting,233,40.00663333333333,247.15314626693728
2_084_1.mp4,2,65,49,0,0,a certain number of persons fighting,a certain number of persons fighting,114,20.0,122.74810719490053
1_086_1.mp4,2,66,77,0,0,a certain number of persons fighting,a certain number of persons fighting,143,24.991633333333333,146.19299364089966
2_079_1.mp4,2,72,42,0,0,a certain number of persons fighting,a certain number of persons fighting,114,20.0,114.14909958839417
4_093_1.mp4,2,114,29,0,0,a certain number of persons fighting,a certain number of persons fighting,143,24.966666666666665,133.986083984375
1_094_1.mp4,2,240,143,0,0,a group of persons playing,a group of persons playing,383,65.03163333333333,434.3973858356476
3_101_1.mp4,2,590,273,0,0,a group of persons playing,a group of persons playing,863,145.07826666666668,1088.442527294159
4_111_1.mp4,2,253,130,0,0,a group of persons playing,a group of persons playing,383,64.96666666666667,414.5827159881592
3_102_1.mp4,2,262,211,0,0,a group of persons playing,a group of persons playing,473,80.04663333333333,615.1130425930023
2_090_1.mp4,2,526,548,0,0,a group of persons playing,a group of persons playing,1074,180.0,1264.3731937408447
1_093_1.mp4,2,530,363,0,0,a group of persons playing,a group of persons playing,893,150.11663333333334,968.3309500217438
2_093_1.mp4,2,260,124,0,0,a group of persons playing,a group of persons playing,384,65.0,439.2876136302948
4_109_1.mp4,2,449,246,0,0,a group of persons playing,a group of persons playing,695,116.96666666666668,743.6622383594513
4_110_1.mp4,2,9,1,26,77,a person running,a person running,113,19.966666666666665,108.69381141662598
3_090_1.mp4,2,0,1,29,83,a person running,a person running,113,19.986633333333334,113.97582840919496
3_093_1.mp4,2,50,32,17,104,a person running,a person running,203,35.00163333333333,203.9284327030182
4_092_1.mp4,2,16,0,18,19,a person running,a person running,53,9.966666666666669,51.30323624610901
2_066_1.mp4,2,44,0,37,33,a person running,a person running,114,20.0,113.67225790023804
4_101_1.mp4,2,7,34,69,27,a person running,a person running,137,23.966666666666665,130.53153538703918
2_094_1.mp4,2,32,210,3,469,a person running,a person running,714,120.0,703.9771008491516
1_068_1.mp4,2,31,33,0,19,a person running,a person running,83,14.981633333333331,83.05530619621277
3_104_1.mp4,2,27,6,41,69,a person running,a person running,143,24.991633333333333,141.36588144302368
3_094_1.mp4,2,31,37,8,67,a person running,a person running,143,24.991633333333333,141.407785654068
1_077_1.mp4,2,22,59,2,12,a person running,a person running,95,16.983633333333334,93.8496572971344
4_087_1.mp4,2,10,0,43,36,a person running,a person running,89,15.966666666666669,84.25908422470093
2_075_1.mp4,2,0,0,32,52,a person running,a person running,84,15.0,83.09599089622498
4_090_1.mp4,2,10,1,13,29,a person running,a person running,53,9.966666666666669,50.40468668937683
2_085_1.mp4,2,18,13,0,23,a person running,a person running,54,10.0,53.89060020446777
3_085_1.mp4,2,23,45,2,43,a person running,a person running,113,19.986633333333334,111.63276290893556
4_088_1.mp4,2,28,35,2,12,a person running,a person running,77,13.966666666666669,72.88303971290588
1_096_1.mp4,2,14,14,5,20,a person running,a person running,53,9.976633333333334,53.05228281021118
4_080_1.mp4,2,39,15,35,36,a person running,a person running,125,21.966666666666665,117.52235794067384
1_070_1.mp4,2,39,26,1,17,a person running,a person running,83,14.981633333333331,82.07283425331116
4_078_1.mp4,2,23,9,4,17,a person running,a person running,53,9.966666666666669,50.47527694702149
4_104_1.mp4,2,8,1,8,12,a person running,a person running,29,5.966666666666667,28.146589994430546
2_073_1.mp4,2,25,97,3,139,a person running,a person running,264,45.0,260.63117814064026
4_112_1.mp4,2,7,0,20,38,a person running,a person running,65,11.966666666666669,62.182775020599365
2_095_1.mp4,2,42,1,5,36,a person running,a person running,84,15.0,83.836678981781
3_077_1.mp4,2,60,48,11,54,a person running,a person running,173,29.99663333333333,171.01076674461365
2_064_1.mp4,2,30,19,8,27,a person running,a person running,84,15.0,83.16662311553955
1_079_1.mp4,2,31,2,4,46,a person running,a person running,83,14.981633333333331,82.29707407951355
4_102_1.mp4,2,5,1,17,30,a person running,a person running,53,9.966666666666669,50.48730850219727
3_103_1.mp4,2,19,0,5,59,a person running,a person running,83,14.981633333333331,82.40123772621155
3_097_1.mp4,2,18,35,27,63,a person running,a person running,143,24.991633333333333,141.01511096954346
1_095_1.mp4,2,27,16,1,33,a person running,a person running,77,13.980633333333332,76.13576030731201
3_087_1.mp4,2,15,2,22,74,a person running,a person running,113,19.986633333333334,111.86288571357728
4_113_1.mp4,2,3,8,52,32,a person running,a person running,95,16.966666666666665,89.84306216239929
3_075_1.mp4,2,23,16,14,122,a person running,a person running,175,30.2302,172.21252870559692
4_100_1.mp4,2,6,3,19,19,a person running,a person running,47,8.966666666666667,44.89920282363892
4_089_1.mp4,2,149,280,0,14,a person lying in the floor,a person lying in the floor,443,74.96666666666667,413.437219619751
2_080_1.mp4,2,212,142,0,0,a person lying in the floor,a person lying in the floor,354,60.0,348.1272141933441
3_092_1.mp4,2,181,204,11,17,a person lying in the floor,a person lying in the floor,413,70.03663333333334,402.9928548336029
1_091_1.mp4,2,217,45,0,1,a person lying in the floor,a person lying in the floor,263,45.011633333333336,257.9589228630066
3_099_1.mp4,2,214,27,46,36,a person lying in the floor,a person lying in the floor,323,55.02163333333333,317.2026445865631
1_078_1.mp4,2,130,103,0,0,a person lying in the floor,a person lying in the floor,233,40.00663333333333,228.61462497711184
4_094_1.mp4,2,272,43,0,2,a person lying in the floor,a person lying in the floor,317,53.96666666666667,297.86814546585083
3_086_1.mp4,2,135,190,5,203,a person lying in the floor,a person lying in the floor,533,90.05663333333334,524.6428480148315
1_084_1.mp4,2,168,40,0,25,a person lying in the floor,a person lying in the floor,233,40.00663333333333,230.1693127155304
2_069_1.mp4,2,78,66,0,0,a person chasing other person,a person chasing other person,144,25.0,142.52179408073425
1_082_1.mp4,2,31,52,0,0,a person chasing other person,a person chasing other person,83,14.981633333333331,82.53881549835205
3_093_1.mp4,2,67,136,0,0,a person chasing other person,a person chasing other person,203,35.00163333333333,201.18906211853027
2_071_1.mp4,2,72,102,0,0,a person chasing other person,a person chasing other person,174,30.0,172.74932599067688
3_080_1.mp4,2,48,125,0,0,a person chasing other person,a person chasing other person,173,29.99663333333333,170.51108026504517
4_101_1.mp4,2,76,61,0,0,a person chasing other person,a person chasing other person,137,23.966666666666665,128.81270813941956
4_108_1.mp4,2,34,31,0,0,a person chasing other person,a person chasing other person,65,11.966666666666669,61.736098527908325
4_107_1.mp4,2,45,98,0,0,a person chasing other person,a person chasing other person,143,24.966666666666665,134.8819398880005
4_114_1.mp4,2,55,10,0,0,a person chasing other person,a person chasing other person,65,11.933333333333334,61.977482318878174
3_096_1.mp4,2,37,46,0,0,a person chasing other person,a person chasing other person,83,14.981633333333331,83.23563075065613
1_073_1.mp4,2,30,53,0,0,a person chasing other person,a person chasing other person,83,14.981633333333331,81.68005084991455
3_091_1.mp4,2,34,79,0,0,a person chasing other person,a person chasing other person,113,19.986633333333334,112.7333722114563
4_083_1.mp4,2,76,37,0,0,a person chasing other person,a person chasing other person,113,19.966666666666665,107.08967208862305
2_078_1.mp4,2,30,54,0,0,a person chasing other person,a person chasing other person,84,15.0,83.68919372558594
2_077_1.mp4,2,28,38,0,0,a person chasing other person,a person chasing other person,66,12.0,68.66578197479248
1_087_1.mp4,2,28,67,0,0,a person chasing other person,a person chasing other person,95,16.983633333333334,97.14161372184752
2_088_1.mp4,2,50,76,0,0,a person chasing other person,a person chasing other person,126,22.0,124.35619831085204
1_085_1.mp4,2,357,296,0,0,a person chasing other person,a person chasing other person,653,110.07663333333332,642.2352979183197
2_083_1.mp4,2,237,327,0,0,a person chasing other person,a person chasing other person,564,95.0,555.3204908370972
1_092_1.mp4,2,16,41,17,9,a person jumping,a person jumping,83,14.981633333333331,82.34223890304565
2_089_1.mp4,2,96,87,15,6,a person jumping,a person jumping,204,35.0,211.2832834720612
3_100_1.mp4,2,12,12,64,25,a person jumping,a person jumping,113,19.986633333333334,117.7708420753479
4_089_1.mp4,2,149,277,0,17,a person falling,a person falling,443,74.96666666666667,440.1951887607575
2_080_1.mp4,2,212,142,0,0,a person falling,a person falling,354,60.0,359.96017503738403
1_090_1.mp4,2,45,34,3,1,a person falling,a person falling,83,14.981633333333331,86.87592434883118
1_078_1.mp4,2,130,101,0,2,a person falling,a person falling,233,40.00663333333333,241.8206758499145
3_086_1.mp4,2,126,31,14,362,a person falling,a person falling,533,90.05663333333334,549.0452778339386
2_074_1.mp4,2,132,61,0,11,a person falling,a person falling,204,35.0,209.15728306770325
1_084_1.mp4,2,168,36,0,29,a person falling,a person falling,233,40.00663333333333,239.7701244354248
4_106_1.mp4,2,70,67,0,0,a person guiding other person,a person guiding other person,137,23.966666666666665,132.07306027412417
3_098_1.mp4,2,95,198,0,0,a person guiding other person,a person guiding other person,293,50.01663333333333,302.47000432014465
4_097_1.mp4,2,131,1,0,0,a person guiding other person,a person guiding other person,132,23.066666666666663,129.89796495437622
1_089_1.mp4,2,115,58,0,0,a person guiding other person,a person guiding other person,173,29.99663333333333,177.74441933631897
2_087_1.mp4,2,50,94,0,0,a person guiding other person,a person guiding other person,144,25.0,146.8232147693634
4_095_1.mp4,2,30,47,0,0,a person stealing other person,a person stealing other person,77,13.966666666666669,84.09723973274231
1_082_1.mp4,2,31,52,0,0,a person stealing other person,a person stealing other person,83,14.981633333333331,82.86377549171448
4_084_1.mp4,2,32,51,0,0,a person stealing other person,a person stealing other person,83,14.966666666666669,79.27027344703674
2_071_1.mp4,2,72,102,0,0,a person stealing other person,a person stealing other person,174,30.0,189.1631007194519
3_080_1.mp4,2,42,68,6,57,a person stealing other person,a person stealing other person,173,29.99663333333333,178.31685757637024
4_108_1.mp4,2,34,30,0,1,a person stealing other person,a person stealing other person,65,11.966666666666669,75.78543853759766
3_081_1.mp4,2,10,85,29,48,a person stealing other person,a person stealing other person,172,29.69633333333333,183.37560105323792
3_091_1.mp4,2,33,72,1,7,a person stealing other person,a person stealing other person,113,19.986633333333334,123.6079614162445
4_083_1.mp4,2,76,37,0,0,a person stealing other person,a person stealing other person,113,19.966666666666665,122.91380333900452
2_078_1.mp4,2,30,54,0,0,a person stealing other person,a person stealing other person,84,15.0,85.40914058685303
2_070_1.mp4,2,23,91,0,0,a person stealing other person,a person stealing other person,114,20.0,124.17644739151
3_088_1.mp4,2,15,98,0,0,a person throwing trash in the floor,a person throwing trash in the floor,113,19.986633333333334,112.64967608451845
1_080_1.mp4,2,10,36,0,37,a person throwing trash in the floor,a person throwing trash in the floor,83,14.981633333333331,84.1911346912384
1_076_1.mp4,2,25,25,0,33,a person throwing trash in the floor,a person throwing trash in the floor,83,14.981633333333331,84.7987425327301
2_072_1.mp4,2,30,54,0,0,a person throwing trash in the floor,a person throwing trash in the floor,84,15.0,85.67798447608948
3_074_1.mp4,2,8,105,0,0,a person throwing trash in the floor,a person throwing trash in the floor,113,19.986633333333334,112.14377951622008
4_103_1.mp4,2,69,32,0,0,a person throwing trash in the floor,a person throwing trash in the floor,101,17.966666666666665,95.51174783706664
3_082_1.mp4,2,25,148,0,0,a person throwing trash in the floor,a person throwing trash in the floor,173,29.99663333333333,170.51149916648865
2_092_1.mp4,2,10,74,0,0,a person throwing trash in the floor,a person throwing trash in the floor,84,15.0,83.19212293624878
1_074_1.mp4,2,21,47,0,15,a person throwing trash in the floor,a person throwing trash in the floor,83,14.981633333333331,82.34436082839966
3_095_1.mp4,2,69,74,0,0,a person throwing trash in the floor,a person throwing trash in the floor,143,24.991633333333333,141.85941910743713
3_084_1.mp4,2,32,108,0,0,a person throwing trash in the floor,a person throwing trash in the floor,140,24.391033333333333,138.46185541152954
1_086_1.mp4,2,66,77,0,0,a person throwing trash in the floor,a person throwing trash in the floor,143,24.991633333333333,141.1368432044983
4_099_1.mp4,2,18,125,0,0,a person tripping,a person tripping,143,24.966666666666665,135.1906976699829
4_087_1.mp4,2,53,36,0,0,a person tripping,a person tripping,89,15.966666666666669,84.33678960800171
2_081_1.mp4,2,85,11,0,0,a person tripping,a person tripping,96,17.0,95.37493181228638
2_082_1.mp4,2,31,233,0,0,a person tripping,a person tripping,264,45.0,260.83047699928284
4_098_1.mp4,2,72,41,0,0,a person tripping,a person tripping,113,19.966666666666665,106.77789855003356
4_085_1.mp4,2,22,55,0,0,a person stealing other person's pocket,a person stealing other person's pocket,77,13.966666666666669,99.44786024093628
3_083_1.mp4,2,24,34,7,48,a person stealing other person's pocket,a person stealing other person's pocket,113,19.986633333333334,136.01290154457092
1_075_1.mp4,2,20,50,0,13,a person stealing other person's pocket,a person stealing other person's pocket,83,14.981633333333331,88.49237823486328
4_086_1.mp4,2,43,43,2,1,a person stealing other person's pocket,a person stealing other person's pocket,89,15.966666666666669,127.51081848144533
4_076_1.mp4,3,16,0,0,0,a person riding a bicycle,a person riding a bicycle,16,13.966666666666669,26.157533645629883
3_106_1.mp4,3,19,0,0,0,a person riding a bicycle,a person riding a bicycle,19,14.981633333333331,31.025228261947632
1_067_1.mp4,3,15,0,0,0,a person riding a bicycle,a person riding a bicycle,15,9.976633333333334,22.37601447105408
1_066_1.mp4,3,16,0,0,0,a person riding a bicycle,a person riding a bicycle,16,14.981633333333331,28.288562059402462
2_096_1.mp4,3,29,0,0,0,a person riding a bicycle,a person riding a bicycle,29,15.0,38.977527141571045
4_077_1.mp4,3,20,0,0,0,a person riding a bicycle,a person riding a bicycle,20,10.966666666666669,26.257486581802368
3_105_1.mp4,3,18,0,0,0,a person riding a bicycle,a person riding a bicycle,18,20.053366666666665,35.4575629234314
2_067_1.mp4,3,24,58,0,0,a certain number of persons fighting,a certain number of persons fighting,82,25.0,92.33493614196776
4_082_1.mp4,3,75,0,0,0,a certain number of persons fighting,a certain number of persons fighting,75,30.966666666666665,88.57581996917725
3_079_1.mp4,3,81,34,6,11,a certain number of persons fighting,a certain number of persons fighting,132,45.011633333333336,157.35035157203674
2_065_1.mp4,3,50,4,0,0,a certain number of persons fighting,a certain number of persons fighting,54,45.0,90.45759344100952
1_081_1.mp4,3,26,0,0,0,a certain number of persons fighting,a certain number of persons fighting,26,12.979633333333334,34.42714214324951
3_089_1.mp4,3,28,0,23,0,a certain number of persons fighting,a certain number of persons fighting,51,29.99663333333333,72.66175365447998
1_088_1.mp4,3,88,44,0,0,a certain number of persons fighting,a certain number of persons fighting,132,45.011633333333336,153.3721559047699
2_068_1.mp4,3,39,3,0,0,a certain number of persons fighting,a certain number of persons fighting,42,35.0,70.36354446411133
1_071_1.mp4,3,28,14,0,0,a certain number of persons fighting,a certain number of persons fighting,42,19.986633333333334,59.17450547218323
4_079_1.mp4,3,62,47,0,0,a certain number of persons fighting,a certain number of persons fighting,109,34.96666666666667,119.03776717185974
3_076_1.mp4,3,100,11,1,0,a certain number of persons fighting,a certain number of persons fighting,112,49.78306666666667,161.29470300674438
2_081_1.mp4,3,1,0,0,0,a certain number of persons fighting,a certain number of persons fighting,1,17.0,18.491225719451904
1_072_1.mp4,3,97,12,0,0,a certain number of persons fighting,a certain number of persons fighting,109,24.991633333333333,117.2799837589264
2_077_1.mp4,3,22,23,0,0,a certain number of persons fighting,a certain number of persons fighting,45,12.0,49.04674386978149
4_096_1.mp4,3,46,0,0,0,a certain number of persons fighting,a certain number of persons fighting,46,22.966666666666665,58.41650176048279
2_076_1.mp4,3,10,6,0,0,a certain number of persons fighting,a certain number of persons fighting,16,25.0,38.9893319606781
4_103_1.mp4,3,61,27,0,0,a certain number of persons fighting,a certain number of persons fighting,88,17.966666666666665,85.5686354637146
1_083_1.mp4,3,12,0,0,0,a certain number of persons fighting,a certain number of persons fighting,12,14.981633333333331,25.13123393058777
4_105_1.mp4,3,33,0,0,0,a certain number of persons fighting,a certain number of persons fighting,33,34.96666666666667,60.08148407936096
2_086_1.mp4,3,90,41,0,0,a certain number of persons fighting,a certain number of persons fighting,131,50.0,166.94613099098206
3_078_1.mp4,3,40,142,4,12,a certain number of persons fighting,a certain number of persons fighting,198,50.01663333333333,219.3884646892548
4_081_1.mp4,3,32,46,0,0,a certain number of persons fighting,a certain number of persons fighting,78,19.966666666666665,80.19932699203491
3_095_1.mp4,3,34,69,0,0,a certain number of persons fighting,a certain number of persons fighting,103,24.991633333333333,113.30729389190674
1_069_1.mp4,3,103,0,0,0,a certain number of persons fighting,a certain number of persons fighting,103,40.00663333333333,133.76937913894653
2_084_1.mp4,3,11,6,27,13,a certain number of persons fighting,a certain number of persons fighting,57,20.0,67.36957168579102
1_086_1.mp4,3,36,32,0,0,a certain number of persons fighting,a certain number of persons fighting,68,24.991633333333333,82.26710438728333
2_079_1.mp4,3,44,4,0,0,a certain number of persons fighting,a certain number of persons fighting,48,20.0,61.36660671234131
4_093_1.mp4,3,71,22,0,0,a certain number of persons fighting,a certain number of persons fighting,93,24.966666666666665,96.92770385742188
1_094_1.mp4,3,134,45,0,0,a group of persons playing,a group of persons playing,179,65.03163333333333,217.25370144844047
3_101_1.mp4,3,30,0,0,0,a group of persons playing,a group of persons playing,30,145.07826666666668,180.1254415512085
4_111_1.mp4,3,19,3,0,0,a group of persons playing,a group of persons playing,22,64.96666666666667,81.88961267471313
3_102_1.mp4,3,199,85,0,0,a group of persons playing,a group of persons playing,284,80.04663333333333,346.0658895969391
2_090_1.mp4,3,0,0,0,0,a group of persons playing,a group of persons playing,0,180.0,187.6774735450745
1_093_1.mp4,3,119,30,0,0,a group of persons playing,a group of persons playing,149,150.11663333333334,286.4355869293213
2_093_1.mp4,3,15,4,0,0,a group of persons playing,a group of persons playing,19,65.0,83.25514769554138
4_109_1.mp4,3,0,0,0,0,a group of persons playing,a group of persons playing,0,116.96666666666668,116.84245991706848
4_110_1.mp4,3,2,1,12,11,a person running,a person running,26,19.966666666666665,40.18236899375916
3_090_1.mp4,3,0,4,0,6,a person running,a person running,10,19.986633333333334,29.0198917388916
3_093_1.mp4,3,17,1,0,0,a person running,a person running,18,35.00163333333333,51.24936079978943
4_092_1.mp4,3,1,0,0,0,a person running,a person running,1,9.966666666666669,10.663883447647097
2_066_1.mp4,3,25,0,7,0,a person running,a person running,32,20.0,46.81872248649597
4_101_1.mp4,3,0,0,7,2,a person running,a person running,9,23.966666666666665,30.763373374938965
2_094_1.mp4,3,0,4,0,1,a person running,a person running,5,120.0,128.70526814460754
1_068_1.mp4,3,9,3,0,0,a person running,a person running,12,14.981633333333331,25.21597409248352
3_104_1.mp4,3,17,1,0,1,a person running,a person running,19,24.991633333333333,41.64694118499756
3_094_1.mp4,3,9,7,0,3,a person running,a person running,19,24.991633333333333,41.70260310173035
1_077_1.mp4,3,9,5,0,0,a person running,a person running,14,16.983633333333334,28.85045957565308
4_087_1.mp4,3,0,0,0,0,a person running,a person running,0,15.966666666666669,15.768904447555542
2_075_1.mp4,3,0,0,1,0,a person running,a person running,1,15.0,16.454667806625366
4_090_1.mp4,3,0,1,0,0,a person running,a person running,1,9.966666666666669,10.64286732673645
2_085_1.mp4,3,1,3,0,0,a person running,a person running,4,10.0,13.699279069900513
3_085_1.mp4,3,4,2,0,0,a person running,a person running,6,19.986633333333334,25.588830947875977
4_088_1.mp4,3,3,0,0,0,a person running,a person running,3,13.966666666666669,16.233760118484497
1_096_1.mp4,3,0,0,0,0,a person running,a person running,0,9.976633333333334,10.26729965209961
4_080_1.mp4,3,17,2,0,0,a person running,a person running,19,21.966666666666665,36.56330895423889
1_070_1.mp4,3,32,0,0,0,a person running,a person running,32,14.981633333333331,41.30923056602478
